2.3500e-02	4.3994e-05	4.3994e-05	7.0503e-15
2.2500e-02	4.2596e-05	4.2596e-05	6.8262e-15
2.1500e-02	4.1195e-05	4.1195e-05	6.6018e-15
2.0500e-02	3.9795e-05	3.9795e-05	6.3774e-15
1.9500e-02	3.8281e-05	3.8281e-05	6.1348e-15
1.8500e-02	3.6654e-05	3.6654e-05	5.8740e-15
1.7500e-02	3.5014e-05	3.5014e-05	5.6111e-15
1.6500e-02	3.3307e-05	3.3307e-05	5.3376e-15
1.5500e-02	3.3253e-05	3.3253e-05	5.3290e-15
1.4625e-02	3.0060e-05	3.0060e-05	4.8174e-15
1.3875e-02	2.8697e-05	2.8697e-05	4.5988e-15
1.3125e-02	2.7339e-05	2.7339e-05	4.3813e-15
1.2375e-02	2.5969e-05	2.5969e-05	4.1617e-15
1.1750e-02	2.4790e-05	2.4790e-05	3.9727e-15
1.1250e-02	2.3844e-05	2.3844e-05	3.8212e-15
1.0750e-02	2.2894e-05	2.2894e-05	3.6689e-15
1.0250e-02	2.1946e-05	2.1946e-05	3.5171e-15
9.8000e-03	2.1082e-05	2.1082e-05	3.3786e-15
9.4000e-03	2.0298e-05	2.0298e-05	3.2528e-15
9.0000e-03	1.9513e-05	1.9513e-05	3.1270e-15
8.6000e-03	1.8721e-05	1.8721e-05	3.0002e-15
8.2000e-03	1.7920e-05	1.7920e-05	2.8717e-15
7.8000e-03	1.7115e-05	1.7115e-05	2.7429e-15
7.4000e-03	1.6309e-05	1.6309e-05	2.6137e-15
7.0500e-03	1.5593e-05	1.5593e-05	2.4989e-15
6.7500e-03	1.4975e-05	1.4975e-05	2.3999e-15
6.4500e-03	1.4360e-05	1.4360e-05	2.3013e-15
6.1500e-03	1.3738e-05	1.3738e-05	2.2016e-15
5.8750e-03	1.3161e-05	1.3161e-05	2.1092e-15
5.6250e-03	1.2636e-05	1.2636e-05	2.0250e-15
5.3750e-03	1.2111e-05	1.2111e-05	1.9408e-15
5.1250e-03	1.1594e-05	1.1594e-05	1.8580e-15
4.8750e-03	1.1721e-05	1.1721e-05	1.8783e-15
4.6250e-03	1.0520e-05	1.0520e-05	1.6859e-15
4.3750e-03	9.9837e-06	9.9837e-06	1.5999e-15
4.1250e-03	9.4433e-06	9.4433e-06	1.5133e-15
3.9000e-03	8.9544e-06	8.9544e-06	1.4350e-15
3.7000e-03	8.5191e-06	8.5191e-06	1.3652e-15
3.5000e-03	8.0838e-06	8.0838e-06	1.2955e-15
3.3000e-03	7.6421e-06	7.6421e-06	1.2247e-15
3.1000e-03	7.2004e-06	7.2004e-06	1.1539e-15
2.9000e-03	6.7587e-06	6.7587e-06	1.0831e-15
2.7500e-03	6.4285e-06	6.4285e-06	1.0302e-15
2.6250e-03	6.1476e-06	6.1476e-06	9.8519e-16
2.4750e-03	5.8131e-06	5.8131e-06	9.3158e-16
2.3500e-03	5.5386e-06	5.5386e-06	8.8760e-16
2.2500e-03	9.2396e-06	9.2396e-06	1.4807e-15
2.1500e-03	5.0948e-06	5.0948e-06	8.1647e-16
2.0500e-03	4.8546e-06	4.8546e-06	7.7798e-16
